0,0.3825,0.49867186,0.6445
1,0.4155,0.4986094,0.6445
2,0.4225,0.5043829,0.6275
3,0.395,0.500875,0.5885
4,0.43,0.50077343,0.5665
5,0.4295,0.50189847,0.5665
6,0.426,0.4988671,0.5605
7,0.413,0.49903125,0.592
8,0.3675,0.49639848,0.5395
9,0.429,0.49999216,0.6095
10,0.458,0.50246876,0.556
11,0.4675,0.50428116,0.592
12,0.4415,0.50589836,0.6155
13,0.4275,0.50582814,0.592
14,0.388,0.5015235,0.5855
15,0.368,0.4999375,0.6005
16,0.4605,0.50389844,0.616
17,0.3805,0.50224996,0.616
18,0.417,0.5017031,0.616
19,0.432,0.50239843,0.616
20,0.3885,0.501375,0.616
21,0.452,0.50391406,0.6255
22,0.4245,0.50374216,0.622
23,0.471,0.50742966,0.611
24,0.447,0.5029531,0.6195
25,0.4505,0.50376564,0.6195
26,0.4505,0.50302345,0.6045
27,0.4115,0.5049219,0.6445
28,0.462,0.5041641,0.6185
29,0.3865,0.49994528,0.5935
30,0.4005,0.4995156,0.5805
31,0.4195,0.50070316,0.609
32,0.3945,0.5024922,0.609
33,0.3555,0.49878123,0.549
34,0.427,0.49984372,0.553
35,0.4575,0.49896094,0.549
36,0.4585,0.49999222,0.5515
37,0.395,0.50324994,0.6165
38,0.4495,0.50503904,0.617
39,0.4015,0.50232035,0.5995
40,0.4575,0.5053281,0.5965
41,0.464,0.50712496,0.5965
42,0.46,0.5064922,0.605
43,0.4005,0.5020625,0.5945
44,0.4785,0.5045547,0.5555
45,0.4605,0.5043672,0.6095
46,0.48,0.50565624,0.6095
47,0.4565,0.5051953,0.611
48,0.4285,0.5020156,0.6145
49,0.462,0.5044531,0.638
50,0.4915,0.5079609,0.638
51,0.472,0.50403124,0.5755
52,0.4965,0.50339067,0.5755
53,0.4035,0.5000234,0.538
54,0.493,0.5027969,0.575
55,0.443,0.5016094,0.5755
56,0.4275,0.50113285,0.5755
57,0.425,0.49910936,0.54
58,0.4535,0.50065625,0.6085
59,0.479,0.5019531,0.6085
60,0.433,0.50035155,0.6085
61,0.459,0.5005469,0.608
62,0.497,0.502086,0.608
63,0.4975,0.50067186,0.5285
64,0.4185,0.5012031,0.608
65,0.428,0.50023437,0.54
66,0.453,0.5002656,0.535
67,0.4795,0.5003203,0.535
68,0.4695,0.5011953,0.589
69,0.4305,0.5016016,0.6015
70,0.4235,0.4995469,0.54
71,0.479,0.5001172,0.5375
72,0.4785,0.5012656,0.5365
73,0.497,0.5023125,0.555
74,0.353,0.49865624,0.555
75,0.425,0.5009531,0.5845
76,0.486,0.50334376,0.5845
77,0.4555,0.5030547,0.5985
78,0.4965,0.503125,0.5985
