0,0.0,0.33363992,0.66386557
1,0.0,0.32589304,0.66386557
2,0.0,0.3291756,0.66386557
3,0.0,0.33429638,0.66386557
4,0.0,0.31630796,0.6134454
5,0.0,0.33823544,0.6386555
6,0.0,0.3469014,0.64705884
7,0.0,0.3310138,0.6386555
8,0.008403362,0.3325894,0.6386555
9,0.008403362,0.3357407,0.6386555
10,0.0,0.33167034,0.6554622
11,0.22689076,0.34939614,0.66386557
12,0.22689076,0.34138665,0.66386557
13,0.016806724,0.33981103,0.6134454
14,0.0,0.3265495,0.6134454
15,0.008403362,0.33718503,0.6386555
16,0.008403362,0.34204322,0.6722689
17,0.008403362,0.33298334,0.6722689
18,0.008403362,0.3382354,0.62184876
19,0.008403362,0.33495283,0.62184876
20,0.033613447,0.3416493,0.66386557
21,0.0,0.33180156,0.66386557
22,0.0,0.3245799,0.66386557
23,0.008403362,0.3295694,0.66386557
24,0.042016808,0.3327207,0.6722689
25,0.13445379,0.34099275,0.66386557
26,0.13445379,0.3407302,0.6722689
27,0.15126051,0.3433562,0.6722689
28,0.084033616,0.33272067,0.66386557
29,0.15126051,0.33784145,0.5714286
30,0.15126051,0.34112406,0.66386557
31,0.09243698,0.34269968,0.66386557
32,0.15126051,0.34086147,0.66386557
33,0.0,0.33744755,0.66386557
34,0.15126051,0.3388919,0.66386557
35,0.05042017,0.34138668,0.66386557
36,0.0,0.33508417,0.66386557
37,0.0,0.32129738,0.56302524
38,0.0,0.33167025,0.56302524
39,0.0,0.32313558,0.62184876
40,0.0,0.3345589,0.62184876
41,0.0,0.33272067,0.62184876
42,0.0,0.3325894,0.62184876
43,0.05042017,0.3337711,0.62184876
44,0.3277311,0.3379728,0.62184876
45,0.0,0.3245799,0.3697479
46,0.042016808,0.32707465,0.52100843
47,0.05042017,0.33140767,0.52100843
48,0.033613447,0.32996336,0.5126051
49,0.0,0.32917553,0.6386555
50,0.0,0.3329833,0.62184876
51,0.042016808,0.3350841,0.5882353
52,0.0,0.33272067,0.6554622
53,0.11764706,0.33639717,0.6554622
54,0.0,0.32996333,0.6722689
55,0.008403362,0.3345589,0.6722689
56,0.31092438,0.34309357,0.6722689
57,0.0,0.33902323,0.6722689
58,0.31092438,0.33928576,0.7226891
59,0.0,0.32274166,0.33613446
60,0.3277311,0.33337715,0.33613446
61,0.0,0.33744755,0.66386557
62,0.0,0.33692235,0.66386557
63,0.0,0.33206415,0.60504204
64,0.0,0.3340337,0.60504204
65,0.0,0.33626586,0.60504204
66,0.0,0.32773116,0.60504204
67,0.0,0.33823538,0.66386557
68,0.0,0.34059882,0.66386557
69,0.0,0.34191185,0.66386557
70,0.0,0.33574063,0.66386557
71,0.008403362,0.34427533,0.66386557
72,0.0,0.33048856,0.66386557
73,0.0,0.3329833,0.66386557
74,0.0,0.33114508,0.66386557
75,0.0,0.32536775,0.6722689
76,0.0,0.32523644,0.66386557
77,0.0,0.3331146,0.66386557
78,0.0,0.34020492,0.66386557
79,0.2857143,0.3437501,0.66386557
80,0.05042017,0.3392858,0.66386557
81,0.05042017,0.339811,0.6722689
82,0.3277311,0.33889186,0.66386557
83,0.3277311,0.34821436,0.66386557
84,0.3277311,0.33889186,0.62184876
85,0.23529412,0.34059882,0.62184876
86,0.1764706,0.3303572,0.33613446
87,0.075630255,0.33705366,0.66386557
88,0.0,0.33140767,0.66386557
89,0.067226894,0.3335085,0.6134454
90,0.26050422,0.3403362,0.6554622
91,0.26050422,0.33560932,0.5126051
92,0.26050422,0.33574063,0.5126051
93,0.09243698,0.3342963,0.6134454
94,0.3277311,0.3445379,0.6722689
95,0.3277311,0.3479518,0.6722689
96,0.3277311,0.35438558,0.6722689
97,0.3277311,0.35438558,0.6722689
98,0.3277311,0.35280997,0.6722689
99,0.0,0.34703264,0.66386557
100,0.11764706,0.35044652,0.6722689
101,0.31932774,0.35399166,0.66386557
102,0.31932774,0.3516282,0.66386557
103,0.31932774,0.3417805,0.6554622
104,0.31932774,0.3417805,0.6554622
105,0.31932774,0.34151793,0.6554622
106,0.09243698,0.33350846,0.6554622
107,0.09243698,0.3350841,0.6554622
108,0.31932774,0.33810404,0.60504204
109,0.31932774,0.33757883,0.5966387
110,0.31932774,0.33377105,0.33613446
111,0.09243698,0.33574063,0.6134454
112,0.09243698,0.33574063,0.6134454
113,0.09243698,0.3377102,0.6722689
114,0.09243698,0.34007362,0.6722689
115,0.0,0.3340337,0.6722689
116,0.3277311,0.34256834,0.6722689
117,0.09243698,0.3353467,0.6554622
118,0.05882353,0.32930678,0.52100843
119,0.3277311,0.3396797,0.6722689
120,0.3277311,0.339811,0.6722689
121,0.3277311,0.33994228,0.6722689
122,0.3277311,0.33994228,0.6722689
123,0.3277311,0.33482146,0.33613446
124,0.3277311,0.33915445,0.6134454
125,0.3277311,0.33455887,0.33613446
126,0.05882353,0.34046754,0.6722689
127,0.05882353,0.33757886,0.6722689
128,0.09243698,0.34138665,0.6722689
129,0.09243698,0.34191188,0.6722689
130,0.09243698,0.3335085,0.4789916
131,0.09243698,0.33219543,0.37815127
132,0.09243698,0.3294381,0.3529412
133,0.09243698,0.33285198,0.42857143
134,0.20168068,0.334165,0.42857143
135,0.042016808,0.3336398,0.6722689
136,0.0,0.33915448,0.6722689
137,0.0,0.33245805,0.45378152
138,0.0,0.33258936,0.6722689
139,0.3277311,0.34243703,0.66386557
140,0.1764706,0.34191185,0.66386557
141,0.05882353,0.33600324,0.6134454
142,0.05882353,0.33613455,0.6134454
143,0.05882353,0.33665973,0.6554622
144,0.05882353,0.3358719,0.6554622
145,0.3277311,0.33994228,0.6554622
146,0.3277311,0.3453257,0.6722689
147,0.3277311,0.35412303,0.6722689
148,0.09243698,0.34624484,0.66386557
149,0.0,0.33127633,0.66386557
150,0.0,0.3358719,0.66386557
151,0.31932774,0.34151793,0.697479
152,0.008403362,0.3363971,0.697479
153,0.008403362,0.33902317,0.697479
154,0.008403362,0.33587193,0.6722689
155,0.0,0.33495283,0.6722689
156,0.008403362,0.3424371,0.6722689
157,0.0,0.34204316,0.6722689
158,0.3277311,0.34204316,0.6722689
159,0.3277311,0.3404675,0.6722689
160,0.3277311,0.33547798,0.33613446
161,0.3277311,0.33508408,0.33613446
162,0.3277311,0.33902314,0.5714286
163,0.3277311,0.33902314,0.5714286
164,0.27731094,0.33941707,0.6554622
165,0.15126051,0.34269965,0.6722689
166,0.05882353,0.33324587,0.6554622
167,0.05882353,0.33088243,0.6554622
168,0.19327731,0.3357406,0.6554622
169,0.19327731,0.3308824,0.33613446
170,0.20168068,0.33311453,0.33613446
171,0.20168068,0.33298326,0.33613446
172,0.0,0.3286503,0.6722689
173,0.084033616,0.3307511,0.33613446
