0,0.0545,0.25387695,0.495
1,0.07675,0.2563076,0.52925
2,0.0615,0.26032323,0.52925
3,0.03575,0.25916597,0.5665
4,0.01575,0.25572848,0.57125
5,0.068,0.256501,0.51125
6,0.09,0.25589263,0.5485
7,0.087,0.2570801,0.5515
8,0.09825,0.2602569,0.49825
9,0.08225,0.25614843,0.60475
10,0.085,0.25943652,0.515
11,0.0905,0.25683105,0.58625
12,0.09725,0.2551855,0.59225
13,0.08825,0.25580177,0.59175
14,0.06,0.25724906,0.5305
15,0.10125,0.25681052,0.59225
16,0.0795,0.2555674,0.492
17,0.118,0.2564541,0.492
18,0.081,0.25644633,0.6435
19,0.09525,0.2533906,0.6435
20,0.03675,0.25502148,0.6435
21,0.1195,0.2574287,0.528
22,0.052,0.25728714,0.52825
23,0.1135,0.25728813,0.492
24,0.0705,0.2546602,0.42925
25,0.13575,0.25559765,0.493
26,0.119,0.25591022,0.51725
27,0.07625,0.25196096,0.5025
28,0.13775,0.25399125,0.51225
29,0.087,0.25140822,0.50425
30,0.1215,0.25100198,0.37775
31,0.0825,0.25012502,0.39425
32,0.1235,0.2512588,0.39925
33,0.04225,0.24806054,0.40475
34,0.13375,0.2501455,0.43225
35,0.1325,0.25156543,0.406
36,0.17425,0.25431547,0.44325
37,0.07675,0.2534922,0.53875
38,0.127,0.25260156,0.44325
39,0.1395,0.25349703,0.5135
40,0.14975,0.2540078,0.462
41,0.09175,0.2509004,0.41125
42,0.13625,0.25118852,0.4715
43,0.08875,0.2506885,0.47175
44,0.15,0.2519541,0.421
45,0.128,0.25118458,0.4245
46,0.11075,0.2505127,0.4245
47,0.1135,0.24898827,0.378
48,0.15675,0.25128028,0.4825
49,0.1145,0.25164455,0.484
50,0.12425,0.25181347,0.41875
51,0.09275,0.2498496,0.35725
52,0.201,0.2498633,0.32875
53,0.18725,0.25066993,0.34325
54,0.089,0.250167,0.34125
55,0.1655,0.25037014,0.33875
56,0.18075,0.25009474,0.32025
57,0.1495,0.2506416,0.4265
58,0.22675,0.25175878,0.44825
59,0.18125,0.25154102,0.44825
60,0.091,0.25064257,0.50625
61,0.2015,0.25070605,0.33275
62,0.1325,0.2494756,0.337
63,0.15575,0.2506709,0.323
64,0.13625,0.25001463,0.3335
65,0.156,0.25106445,0.34675
66,0.151,0.25144044,0.42775
67,0.206,0.2509502,0.42775
68,0.179,0.24993944,0.3155
69,0.159,0.25022367,0.36475
70,0.1395,0.25049803,0.34975
71,0.168,0.250708,0.46475
72,0.20625,0.2508877,0.39175
73,0.09925,0.25070605,0.39175
74,0.2035,0.25130177,0.39025
75,0.15325,0.2498916,0.39025
76,0.13475,0.25034276,0.34375
77,0.11475,0.24975781,0.40325
78,0.16,0.2511553,0.4745
79,0.117,0.25033495,0.4345
80,0.21425,0.2515303,0.4345
81,0.24,0.251291,0.38175
82,0.1795,0.25122365,0.35525
83,0.20525,0.25151074,0.464
84,0.22475,0.25190234,0.464
85,0.20175,0.25137696,0.43525
86,0.1245,0.25159863,0.43525
87,0.047,0.25183788,0.472
88,0.20325,0.25244728,0.472
89,0.1785,0.25255764,0.474
90,0.14425,0.25047073,0.39275
91,0.1195,0.25013477,0.39275
92,0.0665,0.25000197,0.39275
93,0.10825,0.25007617,0.39275
94,0.238,0.25147754,0.39275
95,0.152,0.2506836,0.361
96,0.19025,0.25017092,0.314
97,0.1255,0.24965918,0.33825
98,0.12025,0.24918848,0.314
99,0.1795,0.25024903,0.314
100,0.12375,0.24956639,0.35125
101,0.1515,0.249666,0.32525
102,0.1335,0.25116795,0.36375
103,0.17875,0.25181544,0.411
104,0.1375,0.25192383,0.431
105,0.11525,0.2520127,0.432
106,0.20025,0.2528506,0.43125
107,0.22125,0.25330567,0.49875
108,0.1745,0.25149804,0.44275
109,0.16175,0.2519668,0.44275
110,0.21775,0.25253418,0.44275
111,0.162,0.2512285,0.418
112,0.20275,0.25112402,0.46075
113,0.1445,0.25074512,0.3805
114,0.2295,0.2510156,0.3805
115,0.13425,0.2498828,0.3705
116,0.20975,0.2520752,0.38525
117,0.15625,0.25148827,0.3945
118,0.25,0.2523428,0.41625
119,0.12375,0.2507041,0.41625
120,0.0895,0.2506377,0.41625
121,0.21925,0.25109962,0.33525
122,0.16375,0.25141603,0.41225
123,0.1525,0.25144827,0.52475
124,0.19625,0.25300294,0.52475
125,0.1025,0.25134864,0.52475
126,0.0765,0.2499629,0.31275
127,0.1965,0.2508174,0.31275
128,0.16725,0.2512002,0.3725
129,0.25,0.25099024,0.33475
130,0.1395,0.25066307,0.44425
131,0.163,0.2504922,0.44425
132,0.19825,0.25060645,0.37275
133,0.22225,0.25106737,0.37275
134,0.25,0.25140235,0.37275
135,0.198,0.25096875,0.37275
136,0.195,0.2498037,0.335
137,0.12925,0.24941503,0.335
138,0.18475,0.2506709,0.39875
139,0.137,0.25014356,0.3765
140,0.115,0.2509092,0.3765
141,0.12525,0.2494756,0.38375
142,0.1235,0.24919824,0.33175
143,0.1855,0.24934377,0.41775
144,0.1265,0.25056252,0.5495
145,0.13125,0.2511963,0.5495
146,0.18125,0.25166112,0.4315
147,0.202,0.25177148,0.434
148,0.1455,0.25020704,0.49075
149,0.16525,0.2506885,0.44075
150,0.15525,0.24984375,0.369
151,0.18025,0.25093848,0.403
152,0.13025,0.25047365,0.4195
153,0.20525,0.25056934,0.40025
154,0.14225,0.24986133,0.40025
155,0.181,0.25067186,0.37475
156,0.1995,0.25030956,0.37475
157,0.1925,0.25090137,0.37475
158,0.19775,0.25120214,0.3605
159,0.06575,0.24962793,0.377
160,0.1655,0.2502334,0.377
161,0.1735,0.25062892,0.44825
162,0.12025,0.25087988,0.44825
163,0.16825,0.2505039,0.44825
164,0.20325,0.25071096,0.3615
165,0.19225,0.25057423,0.37
166,0.10225,0.24989648,0.37
167,0.114,0.24866308,0.32375
168,0.1505,0.24981445,0.33725
169,0.20125,0.2508242,0.32825
170,0.15975,0.25127342,0.41675
171,0.18375,0.25131735,0.49625
172,0.17975,0.25147265,0.49625
173,0.25,0.25274608,0.49675
174,0.10475,0.25150588,0.3755
175,0.23925,0.25210252,0.45125
176,0.1585,0.25023243,0.3825
177,0.0485,0.25038576,0.3825
178,0.184,0.25153026,0.44975
179,0.2435,0.25173342,0.4075
180,0.19475,0.25116408,0.422
181,0.24325,0.2507285,0.359
182,0.25,0.25293067,0.51775
183,0.16125,0.25125584,0.38975
184,0.14075,0.25005567,0.32625
185,0.23625,0.25065628,0.3065
186,0.115,0.24953713,0.32725
187,0.204,0.2512041,0.37525
188,0.168,0.25100487,0.3725
189,0.12975,0.2504033,0.377
190,0.16225,0.25058496,0.379
191,0.1985,0.2512549,0.36325
192,0.17375,0.25059375,0.32025
193,0.2015,0.25153124,0.51
194,0.169,0.25087693,0.39175
195,0.2145,0.251875,0.4615
196,0.13875,0.25197363,0.45475
197,0.18575,0.2517988,0.469
198,0.2285,0.25172853,0.469
199,0.09175,0.24985255,0.3095
200,0.17825,0.25091797,0.391
